Iteração: 499 Padrão: 3 Neurônio: 7;6
Iteração: 499 Padrão: 3 Neurônio: 7;12
Iteração: 499 Padrão: 3 Neurônio: 8;1
Iteração: 499 Padrão: 3 Neurônio: 9;12
Iteração: 499 Padrão: 3 Neurônio: 6;12
Iteração: 499 Padrão: 3 Neurônio: 8;3
Iteração: 499 Padrão: 3 Neurônio: 8;2
Iteração: 499 Padrão: 3 Neurônio: 5;5
Iteração: 499 Padrão: 3 Neurônio: 1;7
Iteração: 499 Padrão: 3 Neurônio: 6;12
Iteração: 499 Padrão: 3 Neurônio: 6;9
Iteração: 499 Padrão: 3 Neurônio: 7;2
Iteração: 499 Padrão: 3 Neurônio: 8;11
Iteração: 499 Padrão: 3 Neurônio: 8;12
Iteração: 499 Padrão: 3 Neurônio: 7;3
Iteração: 499 Padrão: 3 Neurônio: 9;12
Iteração: 499 Padrão: 3 Neurônio: 8;12
Iteração: 499 Padrão: 3 Neurônio: 7;2
Iteração: 499 Padrão: 3 Neurônio: 7;4
Iteração: 499 Padrão: 3 Neurônio: 9;4
Iteração: 499 Padrão: 3 Neurônio: 8;5
Iteração: 499 Padrão: 3 Neurônio: 8;5
Iteração: 499 Padrão: 3 Neurônio: 7;2
Iteração: 499 Padrão: 3 Neurônio: 8;4
Iteração: 499 Padrão: 3 Neurônio: 7;2
Iteração: 499 Padrão: 3 Neurônio: 7;2
Iteração: 499 Padrão: 3 Neurônio: 8;1
Iteração: 499 Padrão: 3 Neurônio: 0;11
Iteração: 499 Padrão: 3 Neurônio: 0;12
Iteração: 499 Padrão: 3 Neurônio: 0;0
 Padrão: 1 Neurônio: 10;1
 Padrão: 1 Neurônio: 11;0
 Padrão: 1 Neurônio: 11;2
 Padrão: 1 Neurônio: 12;12
 Padrão: 1 Neurônio: 12;12
 Padrão: 2 Neurônio: 4;12
 Padrão: 2 Neurônio: 4;8
 Padrão: 2 Neurônio: 4;7
 Padrão: 2 Neurônio: 4;11
 Padrão: 2 Neurônio: 5;9
 Padrão: 2 Neurônio: 7;10
 Padrão: 3 Neurônio: 8;12
 Padrão: 3 Neurônio: 8;12
 Padrão: 3 Neurônio: 0;11
 Padrão: 3 Neurônio: 9;12
 Padrão: 3 Neurônio: 9;12
 Padrão: 3 Neurônio: 7;9
