Iteração: 13999 Padrão: 101 Dalmatians (1996) Neurônio: 10;20
Iteração: 13999 Padrão: Star Trek VI: The Undiscovered Country (1991) Neurônio: 14;25
Iteração: 13999 Padrão: Star Trek: The Wrath of Khan (1982) Neurônio: 19;27
Iteração: 13999 Padrão: Batman Returns (1992) Neurônio: 13;24
Iteração: 13999 Padrão: Under Siege (1992) Neurônio: 11;25
Iteração: 13999 Padrão: Jaws (1975) Neurônio: 21;25
Iteração: 13999 Padrão: Mars Attacks! (1996) Neurônio: 18;26
Iteração: 13999 Padrão: Jerry Maguire (1996) Neurônio: 26;23
Iteração: 13999 Padrão: Sneakers (1992) Neurônio: 17;16
Iteração: 13999 Padrão: Last of the Mohicans, The (1992) Neurônio: 10;23
Iteração: 13999 Padrão: Kolya (1996) Neurônio: 11;17
Iteração: 13999 Padrão: Event Horizon (1997) Neurônio: 11;24
Iteração: 13999 Padrão: In the Company of Men (1997) Neurônio: 11;8
Iteração: 13999 Padrão: Mimic (1997) Neurônio: 25;3
Iteração: 13999 Padrão: Sabrina (1995) Neurônio: 19;20
Iteração: 13999 Padrão: Sense and Sensibility (1995) Neurônio: 25;21
Iteração: 13999 Padrão: Once Upon a Time... When We Were Colored (1995) Neurônio: 7;3
Iteração: 13999 Padrão: Up Close and Personal (1996) Neurônio: 14;11
Iteração: 13999 Padrão: Secrets & Lies (1996) Neurônio: 22;15
Iteração: 13999 Padrão: English Patient, The (1996) Neurônio: 27;25
Iteração: 13999 Padrão: Scream (1996) Neurônio: 27;24
Iteração: 13999 Padrão: Rosewood (1997) Neurônio: 16;13
Iteração: 13999 Padrão: Hoodlum (1997) Neurônio: 8;12
Iteração: 13999 Padrão: Mrs. Brown (Her Majesty, Mrs. Brown) (1997) Neurônio: 14;11
Iteração: 13999 Padrão: Devil's Advocate, The (1997) Neurônio: 20;18
Iteração: 13999 Padrão: Rainmaker, The (1997) Neurônio: 20;15
Iteração: 13999 Padrão: Wings of the Dove, The (1997) Neurônio: 13;10
Iteração: 13999 Padrão: Titanic (1997) Neurônio: 24;26
Iteração: 13999 Padrão: As Good As It Gets (1997) Neurônio: 11;18
Iteração: 13999 Padrão: Mother (1996) Neurônio: 17;18
Iteração: 13999 Padrão: Murder at 1600 (1997) Neurônio: 26;10
Iteração: 13999 Padrão: Dante's Peak (1997) Neurônio: 19;27
Iteração: 13999 Padrão: G.I. Jane (1997) Neurônio: 16;27
Iteração: 13999 Padrão: Cop Land (1997) Neurônio: 19;17
Iteração: 13999 Padrão: Conspiracy Theory (1997) Neurônio: 22;26
Iteração: 13999 Padrão: Desperate Measures (1998) Neurônio: 6;9
Iteração: 13999 Padrão: Kiss the Girls (1997) Neurônio: 15;15
Iteração: 13999 Padrão: Playing God (1997) Neurônio: 6;7
Iteração: 13999 Padrão: Mad City (1997) Neurônio: 5;27
Iteração: 13999 Padrão: Man Who Knew Too Little, The (1997) Neurônio: 2;13
Iteração: 13999 Padrão: Jackie Brown (1997) Neurônio: 13;15
Iteração: 13999 Padrão: Wag the Dog (1997) Neurônio: 13;17
Iteração: 13999 Padrão: Desperate Measures (1998) Neurônio: 5;5
Iteração: 13999 Padrão: Fallen (1998) Neurônio: 3;25
Iteração: 13999 Padrão: Sphere (1998) Neurônio: 0;21
Iteração: 13999 Padrão: One Flew Over the Cuckoo's Nest (1975) Neurônio: 25;20
Iteração: 13999 Padrão: Spawn (1997) Neurônio: 14;26
Iteração: 13999 Padrão: Blues Brothers 2000 (1998) Neurônio: 2;27
Iteração: 13999 Padrão: Clueless (1995) Neurônio: 18;20
Iteração: 13999 Padrão: Mary Reilly (1996) Neurônio: 9;3
Iteração: 13999 Padrão: Bridges of Madison County, The (1995) Neurônio: 11;9
Iteração: 13999 Padrão: Adventures of Priscilla, Queen of the Desert, The (1994) Neurônio: 10;17
Iteração: 13999 Padrão: Mrs. Doubtfire (1993) Neurônio: 19;21
Iteração: 13999 Padrão: Radioland Murders (1994) Neurônio: 1;4
Iteração: 13999 Padrão: Super Mario Bros. (1993) Neurônio: 2;26
Iteração: 13999 Padrão: Little Rascals, The (1994) Neurônio: 0;7
Iteração: 13999 Padrão: Brady Bunch Movie, The (1995) Neurônio: 4;16
Iteração: 13999 Padrão: Batman (1989) Neurônio: 16;26
Iteração: 13999 Padrão: Pinocchio (1940) Neurônio: 9;20
Iteração: 13999 Padrão: Thinner (1996) Neurônio: 16;6
Iteração: 13999 Padrão: Kingpin (1996) Neurônio: 15;17
Iteração: 13999 Padrão: Nutty Professor, The (1996) Neurônio: 15;17
Iteração: 13999 Padrão: Tales from the Crypt Presents: Bordello of Blood (1996) Neurônio: 18;6
Iteração: 13999 Padrão: Parent Trap, The (1961) Neurônio: 3;18
Iteração: 13999 Padrão: Mary Poppins (1964) Neurônio: 17;22
Iteração: 13999 Padrão: Children of the Corn: The Gathering (1996) Neurônio: 16;0
Iteração: 13999 Padrão: To Kill a Mockingbird (1962) Neurônio: 23;18
Iteração: 13999 Padrão: Day the Earth Stood Still, The (1951) Neurônio: 15;12
Iteração: 13999 Padrão: Duck Soup (1933) Neurônio: 9;15
Iteração: 13999 Padrão: Fantasia (1940) Neurônio: 16;23
Iteração: 13999 Padrão: Heathers (1989) Neurônio: 15;19
Iteração: 13999 Padrão: Butch Cassidy and the Sundance Kid (1969) Neurônio: 17;26
Iteração: 13999 Padrão: Amityville 3-D (1983) Neurônio: 14;0
Iteração: 13999 Padrão: Amityville: A New Generation (1993) Neurônio: 13;0
Iteração: 13999 Padrão: Amityville Horror, The (1979) Neurônio: 18;6
Iteração: 13999 Padrão: Amityville Curse, The (1990) Neurônio: 13;0
Iteração: 13999 Padrão: Blob, The (1958) Neurônio: 19;5
Iteração: 13999 Padrão: Body Snatcher, The (1945) Neurônio: 18;0
Iteração: 13999 Padrão: Burnt Offerings (1976) Neurônio: 15;0
Iteração: 13999 Padrão: Omen, The (1976) Neurônio: 20;8
Iteração: 13999 Padrão: Jaws 3-D (1983) Neurônio: 1;27
Iteração: 13999 Padrão: Jackie Chan's First Strike (1996) Neurônio: 13;25
Iteração: 13999 Padrão: Like Water For Chocolate (Como agua para chocolate) (1992) Neurônio: 21;13
Iteração: 13999 Padrão: Secret of Roan Inish, The (1994) Neurônio: 5;21
Iteração: 13999 Padrão: Courage Under Fire (1996) Neurônio: 25;16
Iteração: 13999 Padrão: James and the Giant Peach (1996) Neurônio: 12;22
Iteração: 13999 Padrão: Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963) Neurônio: 26;6
Iteração: 13999 Padrão: Trainspotting (1996) Neurônio: 25;18
Iteração: 13999 Padrão: Philadelphia Story, The (1940) Neurônio: 10;15
Iteração: 13999 Padrão: Maltese Falcon, The (1941) Neurônio: 23;10
Iteração: 13999 Padrão: My Fair Lady (1964) Neurônio: 23;7
Iteração: 13999 Padrão: Adventures of Robin Hood, The (1938) Neurônio: 6;22
Iteração: 13999 Padrão: East of Eden (1955) Neurônio: 12;4
Iteração: 13999 Padrão: His Girl Friday (1940) Neurônio: 3;13
Iteração: 13999 Padrão: Bringing Up Baby (1938) Neurônio: 4;15
Iteração: 13999 Padrão: Bonnie and Clyde (1967) Neurônio: 12;14
Iteração: 13999 Padrão: Rebel Without a Cause (1955) Neurônio: 15;11
Iteração: 13999 Padrão: Streetcar Named Desire, A (1951) Neurônio: 16;10
Iteração: 13999 Padrão: Magnificent Seven, The (1954) Neurônio: 11;25
Iteração: 13999 Padrão: Lawrence of Arabia (1962) Neurônio: 15;24
Iteração: 13999 Padrão: Boot, Das (1981) Neurônio: 17;27
Iteração: 13999 Padrão: Miller's Crossing (1990) Neurônio: 13;10
Iteração: 13999 Padrão: Down by Law (1986) Neurônio: 3;8
Iteração: 13999 Padrão: Cool Hand Luke (1967) Neurônio: 17;18
Iteração: 13999 Padrão: Big Sleep, The (1946) Neurônio: 17;8
Iteração: 13999 Padrão: Gandhi (1982) Neurônio: 23;16
Iteração: 13999 Padrão: My Life as a Dog (Mitt liv som hund) (1985) Neurônio: 15;12
Iteração: 13999 Padrão: Shine (1996) Neurônio: 19;11
Iteração: 13999 Padrão: Anastasia (1997) Neurônio: 4;20
Iteração: 13999 Padrão: Mortal Kombat (1995) Neurônio: 5;25
Iteração: 13999 Padrão: Young Poisoner's Handbook, The (1995) Neurônio: 6;7
Iteração: 13999 Padrão: Rob Roy (1995) Neurônio: 14;12
Iteração: 13999 Padrão: Die Hard: With a Vengeance (1995) Neurônio: 13;25
Iteração: 13999 Padrão: Lord of Illusions (1995) Neurônio: 16;0
Iteração: 13999 Padrão: Walk in the Clouds, A (1995) Neurônio: 13;6
Iteração: 13999 Padrão: Waterworld (1995) Neurônio: 8;23
Iteração: 13999 Padrão: Heavenly Creatures (1994) Neurônio: 10;8
Iteração: 13999 Padrão: Interview with the Vampire (1994) Neurônio: 19;12
Iteração: 13999 Padrão: Mary Shelley's Frankenstein (1994) Neurônio: 11;5
Iteração: 13999 Padrão: Stephen King's The Langoliers (1995) Neurônio: 17;3
Iteração: 13999 Padrão: Village of the Damned (1995) Neurônio: 17;1
Iteração: 13999 Padrão: Clear and Present Danger (1994) Neurônio: 15;27
Iteração: 13999 Padrão: Speed (1994) Neurônio: 18;26
Iteração: 13999 Padrão: Wolf (1994) Neurônio: 10;7
Iteração: 13999 Padrão: Blown Away (1994) Neurônio: 2;25
Iteração: 13999 Padrão: Body Snatchers (1993) Neurônio: 15;4
Iteração: 13999 Padrão: Cliffhanger (1993) Neurônio: 8;23
Iteração: 13999 Padrão: Demolition Man (1993) Neurônio: 8;26
Iteração: 13999 Padrão: Son in Law (1993) Neurônio: 0;11
Iteração: 13999 Padrão: Terminal Velocity (1994) Neurônio: 3;25
Iteração: 13999 Padrão: Hellraiser: Bloodline (1996) Neurônio: 1;26
Iteração: 13999 Padrão: American in Paris, An (1951) Neurônio: 21;4
Iteração: 13999 Padrão: Rear Window (1954) Neurônio: 27;10
Iteração: 13999 Padrão: All About Eve (1950) Neurônio: 13;8
Iteração: 13999 Padrão: My Man Godfrey (1936) Neurônio: 4;7
Iteração: 13999 Padrão: Extreme Measures (1996) Neurônio: 10;7
Iteração: 13999 Padrão: Davy Crockett, King of the Wild Frontier (1955) Neurônio: 27;0
Iteração: 13999 Padrão: Victor/Victoria (1982) Neurônio: 6;15
Iteração: 13999 Padrão: Great Race, The (1965) Neurônio: 4;8
Iteração: 13999 Padrão: Crying Game, The (1992) Neurônio: 10;24
Iteração: 13999 Padrão: Fog, The (1980) Neurônio: 16;2
Iteração: 13999 Padrão: Escape from New York (1981) Neurônio: 8;24
Iteração: 13999 Padrão: Howling, The (1981) Neurônio: 2;11
Iteração: 13999 Padrão: Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982) Neurônio: 10;4
Iteração: 13999 Padrão: Tin Drum, The (Blechtrommel, Die) (1979) Neurônio: 8;5
Iteração: 13999 Padrão: Once Upon a Time in the West (1969) Neurônio: 27;1
Iteração: 13999 Padrão: Ran (1985) Neurônio: 12;8
Iteração: 13999 Padrão: Seventh Seal, The (Sjunde inseglet, Det) (1957) Neurônio: 14;9
Iteração: 13999 Padrão: Chinatown (1974) Neurônio: 23;11
Iteração: 13999 Padrão: Stand by Me (1986) Neurônio: 18;25
Iteração: 13999 Padrão: M (1931) Neurônio: 6;8
Iteração: 13999 Padrão: Manchurian Candidate, The (1962) Neurônio: 22;10
Iteração: 13999 Padrão: High Noon (1952) Neurônio: 27;2
Iteração: 13999 Padrão: Somewhere in Time (1980) Neurônio: 13;9
Iteração: 13999 Padrão: Being There (1979) Neurônio: 11;18
Iteração: 13999 Padrão: Audrey Rose (1977) Neurônio: 15;1
Iteração: 13999 Padrão: Blood Beach (1981) Neurônio: 0;27
Iteração: 13999 Padrão: Body Parts (1991) Neurônio: 14;2
Iteração: 13999 Padrão: Body Snatchers (1993) Neurônio: 16;5
Iteração: 13999 Padrão: Bride of Frankenstein (1935) Neurônio: 19;4
Iteração: 13999 Padrão: Candyman (1992) Neurônio: 19;7
Iteração: 13999 Padrão: Cat People (1982) Neurônio: 18;5
Iteração: 13999 Padrão: Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922) Neurônio: 20;6
Iteração: 13999 Padrão: Conan the Barbarian (1981) Neurônio: 10;23
Iteração: 13999 Padrão: In the Line of Fire (1993) Neurônio: 14;27
Iteração: 13999 Padrão: Perfect World, A (1993) Neurônio: 4;23
Iteração: 13999 Padrão: McHale's Navy (1997) Neurônio: 4;16
Iteração: 13999 Padrão: Leave It to Beaver (1997) Neurônio: 0;11
Iteração: 13999 Padrão: Jackal, The (1997) Neurônio: 7;21
Iteração: 13999 Padrão: Seven Years in Tibet (1997) Neurônio: 21;15
Iteração: 13999 Padrão: Dark City (1998) Neurônio: 11;1
Iteração: 13999 Padrão: American President, The (1995) Neurônio: 15;17
Iteração: 13999 Padrão: Bad Moon (1996) Neurônio: 13;1
Iteração: 13999 Padrão: Strictly Ballroom (1992) Neurônio: 9;17
Iteração: 13999 Padrão: Tin Men (1987) Neurônio: 3;13
Iteração: 13999 Padrão: Nine Months (1995) Neurônio: 2;13
Iteração: 13999 Padrão: Dave (1993) Neurônio: 18;20
Iteração: 13999 Padrão: Go Fish (1994) Neurônio: 7;0
Iteração: 13999 Padrão: Shadowlands (1993) Neurônio: 11;9
Iteração: 13999 Padrão: Sirens (1994) Neurônio: 1;15
Iteração: 13999 Padrão: Pretty Woman (1990) Neurônio: 16;18
Iteração: 13999 Padrão: Jane Eyre (1996) Neurônio: 11;6
Iteração: 13999 Padrão: Real Genius (1985) Neurônio: 11;16
Iteração: 13999 Padrão: Benny & Joon (1993) Neurônio: 8;17
Iteração: 13999 Padrão: Saint, The (1997) Neurônio: 23;26
Iteração: 13999 Padrão: MatchMaker, The (1997) Neurônio: 0;15
Iteração: 13999 Padrão: Amistad (1997) Neurônio: 17;13
Iteração: 13999 Padrão: Tomorrow Never Dies (1997) Neurônio: 15;27
Iteração: 13999 Padrão: Red Corner (1997) Neurônio: 6;12
Iteração: 13999 Padrão: Father of the Bride Part II (1995) Neurônio: 13;19
Iteração: 13999 Padrão: Across the Sea of Time (1995) Neurônio: 2;0
Iteração: 13999 Padrão: Lawnmower Man 2: Beyond Cyberspace (1996) Neurônio: 23;0
Iteração: 13999 Padrão: Screamers (1995) Neurônio: 24;2
Iteração: 13999 Padrão: Nick of Time (1995) Neurônio: 3;24
Iteração: 13999 Padrão: Beautiful Girls (1996) Neurônio: 17;11
Iteração: 13999 Padrão: Happy Gilmore (1996) Neurônio: 15;18
Iteração: 13999 Padrão: Boomerang (1992) Neurônio: 3;9
Iteração: 13999 Padrão: Addiction, The (1995) Neurônio: 14;1
Iteração: 13999 Padrão: Casper (1995) Neurônio: 2;21
Iteração: 13999 Padrão: Congo (1995) Neurônio: 5;27
Iteração: 13999 Padrão: Devil in a Blue Dress (1995) Neurônio: 6;11
Iteração: 13999 Padrão: Johnny Mnemonic (1995) Neurônio: 4;26
Iteração: 13999 Padrão: Mute Witness (1994) Neurônio: 24;0
Iteração: 13999 Padrão: Prophecy, The (1995) Neurônio: 17;3
Iteração: 13999 Padrão: Something to Talk About (1995) Neurônio: 3;6
Iteração: 13999 Padrão: Castle Freak (1995) Neurônio: 13;0
Iteração: 13999 Padrão: Don Juan DeMarco (1995) Neurônio: 3;15
Iteração: 13999 Padrão: Drop Zone (1994) Neurônio: 2;26
Iteração: 13999 Padrão: Only You (1994) Neurônio: 3;8
Iteração: 13999 Padrão: Swimming with Sharks (1995) Neurônio: 0;13
Iteração: 13999 Padrão: Tommy Boy (1995) Neurônio: 2;16
Iteração: 13999 Padrão: Baby-Sitters Club, The (1995) Neurônio: 0;5
Iteração: 13999 Padrão: Bullets Over Broadway (1994) Neurônio: 5;15
Iteração: 13999 Padrão: Crooklyn (1994) Neurônio: 0;3
Iteração: 13999 Padrão: Richie Rich (1994) Neurônio: 0;7
Iteração: 13999 Padrão: Speechless (1994) Neurônio: 3;10
Iteração: 13999 Padrão: Timecop (1994) Neurônio: 3;26
Iteração: 13999 Padrão: Bad Company (1995) Neurônio: 0;26
Iteração: 13999 Padrão: Boys Life (1995) Neurônio: 5;0
Iteração: 13999 Padrão: In the Mouth of Madness (1995) Neurônio: 16;3
Iteração: 13999 Padrão: Air Up There, The (1994) Neurônio: 2;4
Iteração: 13999 Padrão: Heaven & Earth (1993) Neurônio: 0;26
Iteração: 13999 Padrão: Jimmy Hollywood (1994) Neurônio: 0;3
Iteração: 13999 Padrão: Menace II Society (1993) Neurônio: 3;23
Iteração: 13999 Padrão: Shadow, The (1994) Neurônio: 3;23
Iteração: 13999 Padrão: Thirty-Two Short Films About Glenn Gould (1993) Neurônio: 4;3
Iteração: 13999 Padrão: Celluloid Closet, The (1995) Neurônio: 8;8
Iteração: 13999 Padrão: One Fine Day (1996) Neurônio: 16;12
Iteração: 13999 Padrão: Frisk (1995) Neurônio: 4;0
Iteração: 13999 Padrão: Girl 6 (1996) Neurônio: 3;7
Iteração: 13999 Padrão: Eddie (1996) Neurônio: 2;10
Iteração: 13999 Padrão: Faces (1968) Neurônio: 4;0
Iteração: 13999 Padrão: Great White Hype, The (1996) Neurônio: 0;12
Iteração: 13999 Padrão: Arrival, The (1996) Neurônio: 8;27
Iteração: 13999 Padrão: Phantom, The (1996) Neurônio: 8;21
Iteração: 13999 Padrão: Daylight (1996) Neurônio: 5;24
Iteração: 13999 Padrão: Fled (1996) Neurônio: 3;26
Iteração: 13999 Padrão: Bogus (1996) Neurônio: 0;7
Iteração: 13999 Padrão: Bulletproof (1996) Neurônio: 6;26
Iteração: 13999 Padrão: Halloween: The Curse of Michael Myers (1995) Neurônio: 16;2
Iteração: 13999 Padrão: Gay Divorcee, The (1934) Neurônio: 2;4
Iteração: 13999 Padrão: Meet John Doe (1941) Neurônio: 9;2
Iteração: 13999 Padrão: In the Line of Duty 2 (1987) Neurônio: 0;27
Iteração: 13999 Padrão: Glimmer Man, The (1996) Neurônio: 6;27
Iteração: 13999 Padrão: Shaggy Dog, The (1959) Neurônio: 1;8
Iteração: 13999 Padrão: That Thing You Do! (1996) Neurônio: 17;19
Iteração: 13999 Padrão: To Gillian on Her 37th Birthday (1996) Neurônio: 8;5
Iteração: 13999 Padrão: Days of Thunder (1990) Neurônio: 4;23
Iteração: 13999 Padrão: Perfect Candidate, A (1996) Neurônio: 2;0
Iteração: 13999 Padrão: Two or Three Things I Know About Her (1966) Neurônio: 5;0
Iteração: 13999 Padrão: Braindead (1992) Neurônio: 1;3
Iteração: 13999 Padrão: Diva (1981) Neurônio: 6;23
Iteração: 13999 Padrão: Jingle All the Way (1996) Neurônio: 0;25
Iteração: 13999 Padrão: Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970) Neurônio: 7;3
Iteração: 13999 Padrão: Ice Storm, The (1997) Neurônio: 7;2
Iteração: 13999 Padrão: Whole Wide World, The (1996) Neurônio: 5;0
Iteração: 13999 Padrão: Touch (1997) Neurônio: 21;0
Iteração: 13999 Padrão: Vegas Vacation (1997) Neurônio: 5;15
Iteração: 13999 Padrão: Love Jones (1997) Neurônio: 22;2
Iteração: 13999 Padrão: Picture Perfect (1997) Neurônio: 7;16
Iteração: 13999 Padrão: Peacemaker, The (1997) Neurônio: 11;27
Iteração: 13999 Padrão: Soul Food (1997) Neurônio: 11;5
Iteração: 13999 Padrão: Money Talks (1997) Neurônio: 5;27
Iteração: 13999 Padrão: Washington Square (1997) Neurônio: 7;4
Iteração: 13999 Padrão: Telling Lies in America (1997) Neurônio: 7;0
Iteração: 13999 Padrão: Year of the Horse (1997) Neurônio: 2;0
Iteração: 13999 Padrão: Life Less Ordinary, A (1997) Neurônio: 23;3
Iteração: 13999 Padrão: Tango Lesson, The (1997) Neurônio: 21;0
Iteração: 13999 Padrão: Bent (1997) Neurônio: 5;0
Iteração: 13999 Padrão: For Richer or Poorer (1997) Neurônio: 1;4
Iteração: 13999 Padrão: Scream 2 (1997) Neurônio: 22;8
Iteração: 13999 Padrão: Sweet Hereafter, The (1997) Neurônio: 9;5
Iteração: 13999 Padrão: Time Tracers (1995) Neurônio: 0;27
Iteração: 13999 Padrão: Winter Guest, The (1997) Neurônio: 6;1
Iteração: 13999 Padrão: Kundun (1997) Neurônio: 8;5
Iteração: 13999 Padrão: Big Lebowski, The (1998) Neurônio: 0;11
Iteração: 13999 Padrão: Afterglow (1997) Neurônio: 7;1
Iteração: 13999 Padrão: Ma vie en rose (My Life in Pink) (1997) Neurônio: 2;5
Iteração: 13999 Padrão: Great Expectations (1998) Neurônio: 7;3
Iteração: 13999 Padrão: Dangerous Beauty (1998) Neurônio: 7;0
Iteração: 13999 Padrão: Twilight (1998) Neurônio: 0;1
Iteração: 13999 Padrão: Wild Things (1998) Neurônio: 2;2
Iteração: 13999 Padrão: Lost in Space (1998) Neurônio: 1;26
Iteração: 13999 Padrão: Mercury Rising (1998) Neurônio: 0;26

Título: GoldenEye (1995) Gênero: 2 Número de locações: 105 Neurônio: 12;24 Avaliação: 3
Título: Natural Born Killers (1994) Gênero: 2 Número de locações: 105 Neurônio: 12;24 Avaliação: 1
Título: Batman Returns (1992) Gênero: 2 Número de locações: 114 Neurônio: 13;24 Avaliação: 3
